id	n_obs_defined	has_full_map	chi_min	chi_max	chi_span	starved	subset_a	subset_b	mtype_vec	ftype_vec	immut_vec
second_amendment_arms_right__civic_republican_reading	4	True	0.3832733786957526	0.5205736588960505	0.13730028020029783	True	False	False	tangled_rope|tangled_rope|tangled_rope|tangled_rope	tangled_rope|tangled_rope|tangled_rope|tangled_rope	mountain|rope|rope|mountain
second_amendment_arms_right__collective_right_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
second_amendment_arms_right__individual_right_reading	4	True	0.6303933770055941	0.7945597951571295	0.16416641815153543	False	False	False	tangled_rope|tangled_rope|snare|snare	tangled_rope|tangled_rope|snare|snare	mountain|rope|rope|mountain
second_amendment_boundary__individual_right_reading	4	True	-0.04257460606629633	0.7945597951571295	0.8371344012234259	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
second_amendment_boundary__insurrectionist_reading	4	True	0.6303933770055941	0.7945597951571295	0.16416641815153543	False	False	False	tangled_rope|tangled_rope|snare|snare	tangled_rope|tangled_rope|snare|snare	mountain|rope|rope|mountain
second_amendment_boundary__militia_conditioned_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
second_amendment_scope__civic_right_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
second_amendment_scope__collective_right_reading	4	True	-0.01183055431623328	0.3835805907655109	0.39541114508174413	False	False	False	unknown|rope|rope|unknown	unknown|rope|rope|unknown	mountain|rope|rope|mountain
second_amendment_scope__individual_right_reading	4	True	0.2609005954775204	0.7945597951571295	0.5336591996796091	False	False	False	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	mountain|rope|rope|mountain
second_amendment_text__collective_rights_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
second_amendment_text__collective_security_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
second_amendment_text__collectivist_reading	4	True	-0.01183055431623328	0.3835805907655109	0.39541114508174413	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
second_amendment_text__hybrid_civic_reading	4	True	-0.020280950256399904	0.6575667270265899	0.6778476772829898	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
second_amendment_text__hybrid_scope_limitation_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
second_amendment_text__individual_rights_reading	4	True	0.16900379041174604	0.7945597951571295	0.6255560047453834	False	False	False	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
second_amendment_text__individualist_reading	4	True	0.3016	0.7945597951571295	0.4929597951571295	False	False	False	naturalized|tangled_rope|snare|snare	naturalized|tangled_rope|snare|snare	mountain|rope|rope|mountain
second_amendment_text__originalist_civic_virtue_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
secularization_pressure	4	True	0.010071504390614185	0.7945597951571295	0.7844882907665153	False	False	False	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
selection_pressure_architecture	4	True	-0.009011950459823928	0.8493570224093454	0.8583689728691694	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
selective_retention_necessity	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
separation_of_powers_text__formalist_reading	4	True	-0.009884074697871406	0.9315528632876693	0.9414369379855407	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
separation_of_powers_text__functionalist_reading	4	True	0.0418468883789062	0.5045604121684384	0.4627135237895322	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
separation_of_powers_text__unitary_executive_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
settlement_fait_accompli	4	True	0.5781165432332518	0.9315528632876693	0.3534363200544175	False	False	False	snare|snare|tangled_rope|snare	snare|snare|tangled_rope|snare	mountain|rope|rope|mountain
sex_gender_category__biology_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
sex_gender_category__hybrid_reading	4	True	-0.04257460606629633	0.7945597951571295	0.8371344012234259	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
sex_gender_category__identity_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
shinbutsu_coexistence_commitment__domain_partition_reading	4	True	-0.003197788872840749	0.30138474988718705	0.3045825387600278	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
shinbutsu_coexistence_commitment__incoherent_bundle_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
shinbutsu_coexistence_commitment__syncretic_fusion_reading	4	True	0.2704	0.7123639542788058	0.44196395427880586	False	False	False	naturalized|tangled_rope|tangled_rope|snare	naturalized|tangled_rope|tangled_rope|snare	mountain|rope|rope|mountain
simultaneous_veneration__domain_partition_reading	4	True	-0.002112598985041657	0.0684965340652698	0.07060913305031145	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
simultaneous_veneration__ontological_fusion_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
simultaneous_veneration__pragmatic_incoherence_reading	4	True	-0.026196227414516545	0.8493570224093454	0.875553249823862	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
slot_trading_secondary_market	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
smallholder_tenure_insecurity	4	True	-0.04257460606629633	0.7945597951571295	0.8371344012234259	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
social_conformity_infrastructure	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
software_keyboard_driver_standardization	4	True	0.009029624626067892	0.7123639542788058	0.7033343296527379	False	False	False	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
solid_state_phased_array_steering	4	True	-0.014325121871776378	0.16560293298312803	0.1799280548549044	True	True	False	mountain|rope|rope|mountain	mountain|rope|rope|mountain	mountain|rope|rope|mountain
solidarity_mirror_trap	4	True	-0.022816069038449894	0.6927377720447688	0.7155538410832187	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
soteriological_kernel_contest	4	True	0.3016	0.7945597951571295	0.4929597951571295	False	False	False	piton|tangled_rope|tangled_rope|snare	piton|tangled_rope|tangled_rope|snare	mountain|rope|rope|mountain
sound_money_scarcity_anchor	4	True	0.3035996784237043	0.7945597951571295	0.4909601167334252	False	False	False	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	mountain|rope|rope|mountain
south_china_sea_freedom_of_navigation	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
sovereign_legitimacy__constitutional_hybrid_reading	4	True	-0.013520633504266605	0.4383778180177267	0.45189845152199326	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
sovereign_legitimacy__monarchical_reading	4	True	-0.053908270927801476	0.7945597951571295	0.848468066084931	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
sovereign_legitimacy__republican_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
sovereignty_cost_premium	4	True	-0.007605356346149964	0.24658752263497122	0.2541928789811212	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
spanish_political_opposition_suppression	4	True	0.0279798310249639	0.9315528632876693	0.9035730322627054	False	False	False	unknown|snare|naturalized|snare	unknown|snare|naturalized|snare	mountain|rope|rope|mountain
speculative_price_volatility	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
speech_harm_boundary__absolutist_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
speech_harm_boundary__dignity_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
speech_harm_boundary__harm_balancing_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
speech_protection_boundary__balancing_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
speech_protection_boundary__dignitary_harm_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
speech_protection_boundary__near_absolutist_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|rope|rope|tangled_rope	tangled_rope|rope|rope|tangled_rope	mountain|rope|rope|mountain
speech_protection_kernel__absolutist_reading	4	True	-0.026196227414516545	0.8493570224093454	0.875553249823862	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
speech_protection_kernel__democratic_participation_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
speech_protection_kernel__dignity_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
speech_protection_kernel__harm_threshold_reading	4	True	0.5471905188288118	0.7945597951571295	0.24736927632831773	False	False	False	tangled_rope|tangled_rope|tangled_rope|snare	tangled_rope|tangled_rope|tangled_rope|snare	mountain|rope|rope|mountain
speech_protection_kernel__marketplace_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
state_commitment_installation_mechanism__endogenous_climb_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
state_commitment_installation_mechanism__exogenous_imposition_reading	4	True	-0.04551078579500643	0.8493570224093454	0.8948678082043519	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
state_commitment_installation_mechanism__hybrid_cascade_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
state_execution_authority__abolition_reading	4	True	-0.07383695288363411	1.2603362268009641	1.3341731796845981	False	False	False	unknown|snare|rope|snare	unknown|snare|rope|snare	mountain|rope|rope|mountain
state_execution_authority__deterrence_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
state_execution_authority__retributive_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	tangled_rope|naturalized|rope|snare	tangled_rope|naturalized|rope|snare	mountain|rope|rope|mountain
state_killing_authority__abolition_reading	4	True	-0.009550081247850919	0.11040195532208537	0.11995203656993629	True	True	False	mountain|rope|rope|mountain	mountain|rope|rope|mountain	mountain|rope|rope|mountain
state_killing_authority__deterrence_reading	4	True	-0.026196227414516545	0.8493570224093454	0.875553249823862	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
state_killing_authority__retributive_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
state_killing_legitimacy__abolition_reading	4	True	-0.03464662335468317	1.1233431586704243	1.1579897820251075	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
state_killing_legitimacy__deterrence_reading	4	True	-0.020280950256399904	0.6575667270265899	0.6778476772829898	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
state_killing_legitimacy__retributive_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
state_recognition_vs_indigenous_presence	4	True	0.011807970664858013	0.9315528632876693	0.9197448926228112	False	False	False	snare|snare|naturalized|snare	snare|snare|naturalized|snare	mountain|rope|rope|mountain
state_surveillance_capacity_extraction	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
status_market_fragmentation	4	True	-0.007558410063078134	0.7123639542788058	0.719922364341884	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
statute_of_anne_ip_foundation__conceptual_emergence_reading	4	True	-0.014788192895291596	0.47947573845688846	0.49426393135218005	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
statute_of_anne_ip_foundation__entangled_event_reading	4	True	0.010071504390614185	0.7945597951571295	0.7844882907665153	False	False	False	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
statute_of_anne_ip_foundation__institutional_reallocation_reading	4	True	0.5651802690394981	0.7123639542788058	0.1471836852393077	True	False	False	tangled_rope|tangled_rope|tangled_rope|tangled_rope	rope|rope|rope|rope	mountain|rope|rope|mountain
statutory_debt_ceiling__constitutional_nullity_reading	4	True	0.0	0.0	0.0	True	True	False	mountain|rope|rope|mountain	mountain|rope|rope|mountain	mountain|rope|rope|mountain
statutory_debt_ceiling__coordination_scaffold_reading	4	True	-0.00929543553418329	0.30138474988718705	0.3106801854213703	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
statutory_debt_ceiling__extraction_snare_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
stone_land_use_rule__behavioral_competence	4	True	-0.007605356346149964	0.24658752263497122	0.2541928789811212	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
stone_land_use_rule__commemorative_husk	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
structural_adjustment_conditionalities__creditor_coordination_reading	4	True	-0.01183055431623328	0.3835805907655109	0.39541114508174413	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
structural_adjustment_conditionalities__debtor_extraction_reading	4	True	-0.0572555047098468	1.0685459314182089	1.1258014361280557	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
structural_adjustment_conditionalities__hybrid_selectivity_reading	4	True	0.010766090900311717	0.8493570224093454	0.8385909315090337	False	False	False	snare|snare|naturalized|snare	snare|snare|naturalized|snare	mountain|rope|rope|mountain
structural_position_constraint_divergence	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
subscriber_attention_commons	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
subscription_retention_imperative	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
substance_control_authority__harm_reduction_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|rope|rope|tangled_rope	tangled_rope|rope|rope|tangled_rope	mountain|rope|rope|mountain
substance_control_authority__legalization_reading	4	True	0.11072662130424742	0.5205736588960505	0.409847037591803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
substance_control_authority__prohibition_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
substance_control_kernel__harm_reduction_reading	4	True	0.006598571842126536	0.5205736588960505	0.5139750870539239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
substance_control_kernel__legalization_reading	4	True	0.038543186664782014	0.47947573845688846	0.44093255179210644	False	False	False	unknown|rope|rope|unknown	unknown|rope|rope|unknown	mountain|rope|rope|mountain
substance_control_kernel__prohibition_reading	4	True	-0.039852362853025784	0.9315528632876693	0.971405226140695	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
substance_control_legitimacy__harm_reduction_reading	4	True	-0.020280950256399904	0.6575667270265899	0.6778476772829898	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
substance_control_legitimacy__legalization_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
substance_control_legitimacy__prohibition_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
sunk_cost_escalation	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
supermajority_threshold__adaptive_gradient_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
supermajority_threshold__consensus_safeguard_reading	4	True	-0.01183055431623328	0.3835805907655109	0.39541114508174413	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
supermajority_threshold__minoritarian_veto_reading	4	True	-0.04991505538807157	0.9315528632876693	0.9814679186757409	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
switching_cost_asymmetry	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
takings_clause_boundary__categorical_takings_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
takings_clause_boundary__physical_appropriation_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
takings_clause_boundary__regulatory_takings_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
tcp_ip_interpretation__neutrality_reading	4	True	0.5651802690394981	0.7123639542788058	0.1471836852393077	True	False	False	tangled_rope|tangled_rope|tangled_rope|tangled_rope	rope|rope|rope|rope	mountain|rope|rope|mountain
tcp_ip_interpretation__prioritization_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
tcp_ip_interpretation__zero_rating_reading	4	True	0.010071504390614185	0.7945597951571295	0.7844882907665153	False	False	False	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
technology_reformation_causality__beneficiary_agency_reading	4	True	0.009029624626067892	0.7123639542788058	0.7033343296527379	False	False	False	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
technology_reformation_causality__co_constitution_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
technology_reformation_causality__technological_determinism_reading	4	True	-0.007605356346149964	0.24658752263497122	0.2541928789811212	True	True	False	mountain|scaffold|scaffold|mountain	mountain|scaffold|scaffold|mountain	mountain|rope|rope|mountain
temple_sacrifice_obligation__messianic_suspension	4	True	-0.003380158376066651	0.10959445450443167	0.11297461288049832	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
temple_sacrifice_obligation__study_as_archiving	4	True	0.019750468958798045	0.6575667270265899	0.6378162580677919	False	False	False	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	mountain|rope|rope|mountain
temple_sacrifice_obligation__study_as_occupation	4	True	-0.005070237564099976	0.16439168175664748	0.16946191932074745	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
tenure_contract__academic_freedom_reading	4	True	-0.01183055431623328	0.3835805907655109	0.39541114508174413	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
tenure_contract__demographic_reproduction_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
tenure_contract__institutional_extraction_reading	4	True	-0.04551078579500643	0.8493570224093454	0.8948678082043519	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
territorial_legitimacy__indigenous_continuity_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
territorial_legitimacy__partition_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
territorial_legitimacy__security_necessity_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
territorial_legitimacy_dual__palestinian_autochthony_reading	4	True	-0.05457513908790348	0.9315528632876693	0.9861280023755727	False	False	False	unknown|snare|rope|snare	unknown|snare|rope|snare	mountain|rope|rope|mountain
territorial_legitimacy_dual__two_state_coexistence_reading	4	True	-0.023238588835458228	0.7534618747179678	0.776700463553426	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
territorial_legitimacy_dual__zionist_refuge_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
territorial_sovereignty_legitimacy__covenant_continuity_reading	4	True	0.010071504390614185	0.7945597951571295	0.7844882907665153	False	False	False	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
territorial_sovereignty_legitimacy__existential_matrix_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
territorial_sovereignty_legitimacy__self_determination_reading	4	True	0.3016	0.7945597951571295	0.4929597951571295	False	False	False	naturalized|tangled_rope|snare|snare	naturalized|tangled_rope|snare|snare	mountain|rope|rope|mountain
thermodynamics_entropy	4	True	-0.014325121871776378	0.16560293298312803	0.1799280548549044	True	True	False	mountain|rope|rope|mountain	mountain|rope|rope|mountain	mountain|rope|rope|mountain
topological_invariant_universality	4	True	-0.014325121871776378	0.16560293298312803	0.1799280548549044	True	True	False	mountain|rope|rope|mountain	mountain|rope|rope|mountain	mountain|rope|rope|mountain
