id	nat	pin_mountain	pin_rope	grid_a	grid_b	persist	neg_control	screen_subset_a	screen_starved
simultaneous_veneration__ontological_fusion_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
simultaneous_veneration__pragmatic_incoherence_reading	snare|snare|rope|snare	snare|snare|piton|snare	snare|snare|rope|snare	False	True	True	True	False	False
slot_trading_secondary_market	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
smallholder_tenure_insecurity	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
social_conformity_infrastructure	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
software_keyboard_driver_standardization	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	False	False	True	True	False	False
solid_state_phased_array_steering	mountain|rope|rope|mountain	mountain|mountain|mountain|mountain	rope|rope|rope|rope	True	True	False	False	True	True
solidarity_mirror_trap	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
soteriological_kernel_contest	piton|tangled_rope|tangled_rope|snare	piton|tangled_rope|tangled_rope|snare	piton|tangled_rope|tangled_rope|snare	False	False	True	True	False	False
sound_money_scarcity_anchor	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	False	False	True	True	False	False
south_china_sea_freedom_of_navigation	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
sovereign_legitimacy__constitutional_hybrid_reading	unknown|unknown|rope|unknown	unknown|unknown|unknown|unknown	rope|unknown|rope|unknown	False	True	True	True	False	False
sovereign_legitimacy__monarchical_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
sovereign_legitimacy__republican_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
sovereignty_cost_premium	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
spanish_political_opposition_suppression	unknown|snare|naturalized|snare	unknown|snare|naturalized|snare	unknown|snare|naturalized|snare	False	False	True	True	False	False
speculative_price_volatility	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
speech_harm_boundary__absolutist_reading	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
speech_harm_boundary__dignity_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
speech_harm_boundary__harm_balancing_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
speech_protection_boundary__balancing_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
speech_protection_boundary__dignitary_harm_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
speech_protection_boundary__near_absolutist_reading	tangled_rope|rope|rope|tangled_rope	tangled_rope|unknown|unknown|tangled_rope	tangled_rope|rope|rope|tangled_rope	False	True	True	True	False	False
speech_protection_kernel__absolutist_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
speech_protection_kernel__democratic_participation_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
speech_protection_kernel__dignity_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
speech_protection_kernel__harm_threshold_reading	tangled_rope|tangled_rope|tangled_rope|snare	tangled_rope|tangled_rope|tangled_rope|snare	tangled_rope|tangled_rope|tangled_rope|snare	False	False	True	True	False	False
speech_protection_kernel__marketplace_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
state_commitment_installation_mechanism__endogenous_climb_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
state_commitment_installation_mechanism__exogenous_imposition_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
state_commitment_installation_mechanism__hybrid_cascade_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
state_execution_authority__abolition_reading	unknown|snare|rope|snare	unknown|snare|naturalized|snare	unknown|snare|rope|snare	False	True	True	True	False	False
state_execution_authority__deterrence_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
state_execution_authority__retributive_reading	tangled_rope|naturalized|rope|snare	tangled_rope|naturalized|naturalized|snare	tangled_rope|naturalized|rope|snare	False	True	True	True	False	False
state_killing_authority__abolition_reading	mountain|rope|rope|mountain	mountain|mountain|mountain|mountain	rope|rope|rope|rope	True	True	False	False	True	True
state_killing_authority__deterrence_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
state_killing_authority__retributive_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
state_killing_legitimacy__abolition_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
state_killing_legitimacy__deterrence_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
state_killing_legitimacy__retributive_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
state_recognition_vs_indigenous_presence	snare|snare|naturalized|snare	snare|snare|naturalized|snare	snare|snare|naturalized|snare	False	False	True	True	False	False
state_surveillance_capacity_extraction	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
status_market_fragmentation	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
statute_of_anne_ip_foundation__conceptual_emergence_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
statute_of_anne_ip_foundation__entangled_event_reading	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	False	False	True	True	False	False
statute_of_anne_ip_foundation__institutional_reallocation_reading	tangled_rope|tangled_rope|tangled_rope|tangled_rope	tangled_rope|tangled_rope|tangled_rope|tangled_rope	tangled_rope|tangled_rope|tangled_rope|tangled_rope	False	False	False	True	False	True
statutory_debt_ceiling__constitutional_nullity_reading	mountain|rope|rope|mountain	mountain|mountain|mountain|mountain	rope|rope|rope|rope	True	True	False	False	True	True
statutory_debt_ceiling__coordination_scaffold_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
statutory_debt_ceiling__extraction_snare_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	rope|snare|rope|snare	False	True	True	True	False	False
stone_land_use_rule__behavioral_competence	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
stone_land_use_rule__commemorative_husk	unknown|unknown|rope|unknown	unknown|unknown|piton|unknown	unknown|unknown|rope|unknown	False	True	True	True	False	False
structural_adjustment_conditionalities__creditor_coordination_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
structural_adjustment_conditionalities__debtor_extraction_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
structural_adjustment_conditionalities__hybrid_selectivity_reading	snare|snare|naturalized|snare	snare|snare|naturalized|snare	snare|snare|naturalized|snare	False	False	True	True	False	False
structural_position_constraint_divergence	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
subscriber_attention_commons	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
subscription_retention_imperative	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
substance_control_authority__harm_reduction_reading	tangled_rope|rope|rope|tangled_rope	tangled_rope|unknown|unknown|tangled_rope	tangled_rope|rope|rope|tangled_rope	False	True	True	True	False	False
substance_control_authority__legalization_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
substance_control_authority__prohibition_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
substance_control_kernel__harm_reduction_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
substance_control_kernel__legalization_reading	unknown|rope|rope|unknown	unknown|unknown|unknown|unknown	unknown|rope|rope|unknown	False	True	True	True	False	False
substance_control_kernel__prohibition_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
substance_control_legitimacy__harm_reduction_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
substance_control_legitimacy__legalization_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
substance_control_legitimacy__prohibition_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
sunk_cost_escalation	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
supermajority_threshold__adaptive_gradient_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
supermajority_threshold__consensus_safeguard_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
supermajority_threshold__minoritarian_veto_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
switching_cost_asymmetry	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
takings_clause_boundary__categorical_takings_reading	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
takings_clause_boundary__physical_appropriation_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
takings_clause_boundary__regulatory_takings_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
tcp_ip_interpretation__neutrality_reading	tangled_rope|tangled_rope|tangled_rope|tangled_rope	tangled_rope|tangled_rope|tangled_rope|tangled_rope	tangled_rope|tangled_rope|tangled_rope|tangled_rope	False	False	False	True	False	True
tcp_ip_interpretation__prioritization_reading	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
tcp_ip_interpretation__zero_rating_reading	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	False	False	True	True	False	False
technology_reformation_causality__beneficiary_agency_reading	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	False	False	True	True	False	False
technology_reformation_causality__co_constitution_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
technology_reformation_causality__technological_determinism_reading	mountain|scaffold|scaffold|mountain	mountain|mountain|mountain|mountain	scaffold|scaffold|scaffold|scaffold	True	True	False	False	True	True
temple_sacrifice_obligation__messianic_suspension	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
temple_sacrifice_obligation__study_as_archiving	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	False	False	True	True	False	False
temple_sacrifice_obligation__study_as_occupation	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
tenure_contract__academic_freedom_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
tenure_contract__demographic_reproduction_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
tenure_contract__institutional_extraction_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
territorial_legitimacy__indigenous_continuity_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
territorial_legitimacy__partition_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
territorial_legitimacy__security_necessity_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
territorial_legitimacy_dual__palestinian_autochthony_reading	unknown|snare|rope|snare	unknown|snare|naturalized|snare	unknown|snare|rope|snare	False	True	True	True	False	False
territorial_legitimacy_dual__two_state_coexistence_reading	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
territorial_legitimacy_dual__zionist_refuge_reading	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
territorial_sovereignty_legitimacy__covenant_continuity_reading	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	False	False	True	True	False	False
territorial_sovereignty_legitimacy__existential_matrix_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
territorial_sovereignty_legitimacy__self_determination_reading	naturalized|tangled_rope|snare|snare	naturalized|tangled_rope|snare|snare	naturalized|tangled_rope|snare|snare	False	False	True	True	False	False
thermodynamics_entropy	mountain|rope|rope|mountain	mountain|mountain|mountain|mountain	rope|rope|rope|rope	True	True	False	False	True	True
topological_invariant_universality	mountain|rope|rope|mountain	mountain|mountain|mountain|mountain	rope|rope|rope|rope	True	True	False	False	True	True
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
tordesillas_demarcation_kernel__spanish_conquest_legitimation	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
total_war_possibility_space__deterrence_equilibrium_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
total_war_possibility_space__nuclear_taboo_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
total_war_reachability_boundary__contingent_reachability_reading	piton|rope|rope|piton	piton|piton|piton|piton	rope|rope|rope|piton	False	True	True	True	False	False
total_war_reachability_boundary__contraction_reading	mountain|rope|rope|mountain	mountain|mountain|mountain|mountain	rope|rope|rope|rope	True	True	False	False	True	True
total_war_reachability_boundary__dropping_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
total_war_winnability_post1945__normative_reading_drop	unknown|tangled_rope|rope|tangled_rope	unknown|tangled_rope|unknown|tangled_rope	rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
total_war_winnability_post1945__strategic_culture_drift	piton|piton|rope|unknown	piton|piton|piton|unknown	piton|piton|rope|unknown	False	True	True	True	False	False
total_war_winnability_post1945__structural_contraction_reading	mountain|scaffold|scaffold|mountain	mountain|mountain|mountain|mountain	scaffold|scaffold|scaffold|scaffold	True	True	False	False	True	True
toy_industry_consolidation	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	False	False	True	True	False	False
transition_causality__contingent_choice_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
transition_causality__hybrid_trigger_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
transition_causality__overdetermined_collapse_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
treaty_authority_cession__crown_cession_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
treaty_authority_cession__rangatiratanga_retention_reading	tangled_rope|tangled_rope|tangled_rope|snare	tangled_rope|tangled_rope|tangled_rope|snare	tangled_rope|tangled_rope|tangled_rope|snare	False	False	True	True	False	False
treaty_authority_cession__retrospective_snare_exposure	tangled_rope|snare|rope|snare	tangled_rope|snare|piton|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
trips_agreement_interpretive_kernel__dispute_settlement_interpretive_authority	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
trips_agreement_interpretive_kernel__public_health_flexibility_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
trips_agreement_interpretive_kernel__strong_exclusivity_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
tsunami_stone_commitment__behavioral_competence_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
tsunami_stone_commitment__catastrophe_validation_axis	mountain|rope|rope|mountain	mountain|mountain|mountain|mountain	rope|rope|rope|rope	True	True	False	False	True	True
tsunami_stone_commitment__commemorative_husk_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|piton|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
turkish_graphemic_substrate__gradual_transition_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
turkish_graphemic_substrate__ottoman_continuity_reading	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
turkish_graphemic_substrate__secular_nationalist_reading	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
udhr_article_3__negative_liberty_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
udhr_article_3__positive_entitlement_reading	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	False	False	True	True	False	False
udhr_article_3__procedural_hybrid_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
udhr_authority__aspirational_sovereignty_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
udhr_authority__binding_universalism_reading	tangled_rope|tangled_rope|snare|snare	tangled_rope|tangled_rope|snare|snare	tangled_rope|tangled_rope|snare|snare	False	False	True	True	False	False
udhr_authority__customary_emergence_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
unclos_2026	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
unclos_maritime_sovereignty__expansive_construction_reading	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
unclos_maritime_sovereignty__hybrid_effective_control_reading	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
unclos_maritime_sovereignty__strict_geographic_reading	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	False	False	True	True	False	False
unclos_sovereignty_boundary__historical_rights_reading	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
unclos_sovereignty_boundary__non_ratifier_enforcement_reading	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	False	False	True	True	False	False
unclos_sovereignty_boundary__strict_eez_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
unconditional_income_support__dependency_trap_reading	naturalized|snare|rope|snare	naturalized|snare|naturalized|snare	naturalized|snare|rope|snare	False	True	True	True	False	False
unconditional_income_support__freedom_floor_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
unconditional_income_support__universality_paradox_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
unconditional_university_offers_uk	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
unfalsifiable_credential_preload	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	False	False	True	True	False	False
unsc_242_withdrawal_clause__interpretive_authority_structure	snare|snare|rope|snare	snare|snare|piton|snare	snare|snare|rope|snare	False	True	True	True	False	False
unsc_242_withdrawal_clause__maximal_withdrawal_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
unsc_242_withdrawal_clause__partial_withdrawal_reading	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	False	False	True	True	False	False
us_constitution_1787__living_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
us_constitution_1787__originalist_reading	naturalized|tangled_rope|naturalized|tangled_rope	naturalized|tangled_rope|naturalized|tangled_rope	naturalized|tangled_rope|naturalized|tangled_rope	False	False	True	True	False	False
us_constitution_1787__positivist_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
us_constitution_interpretive__living_constitution_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
us_constitution_interpretive__originalist_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
us_constitution_interpretive__popular_constitutionalism_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
us_constitution_meaning__living_constitutionalist_reading	unknown|unknown|naturalized|unknown	unknown|unknown|naturalized|unknown	unknown|unknown|naturalized|unknown	False	False	True	True	False	False
us_constitution_meaning__originalist_reading	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	False	False	True	True	False	False
us_constitution_meaning__positivist_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
