constraint_id,context,chi,tvd,fires,h1
three_body_unpredictability,institutional,-0.005969,0.000000,False,0
tiktok_us_divestiture_mandate,institutional,-0.020281,0.681184,True,3
toxic_social_infection,institutional,-0.038027,0.954602,True,3
toxoplasma_hub_2026,institutional,-0.032957,0.999614,True,3
tractarian_logic_limit,institutional,-0.029576,0.881834,True,3
trade_secret_law,institutional,-0.020281,0.619613,True,3
tragedy_of_the_commons,institutional,-0.029576,0.219873,True,3
trajans_bridge_lifecycle,institutional,-0.007605,0.000000,False,0
transformer_self_attention,institutional,-0.031689,0.213909,True,3
transient_event_detection,institutional,-0.019013,0.327374,True,3
traveling_salesperson_problem,institutional,-0.025351,0.572790,True,5
treaty_land_entrenchment,institutional,-0.003380,0.000000,False,0
trillion_bond_rush_2026,institutional,-0.021971,0.621215,True,3
trivial_topology_info_asymmetry,institutional,-0.020281,0.420198,True,3
trojan_war_spoils,institutional,-0.042252,0.989543,True,5
trump_critical_minerals,institutional,-0.027464,0.450761,True,3
trump_epa_greenhouse_gas_reversal,institutional,0.106429,0.434739,True,5
trump_indian_tariffs_2026,institutional,-0.023239,0.595636,True,5
trump_making_china_great_2026,institutional,-0.027464,0.231194,True,3
trump_second_term_authoritarianism_2026,institutional,-0.035914,0.974096,True,5
tsp_computational_complexity,institutional,-0.019858,0.460133,True,3
tsp_duplicate_elimination,institutional,-0.006338,0.904221,True,3
two_domain_ancestry,institutional,-0.005969,0.000000,False,0
tx_hispanic_pivot,institutional,-0.029576,0.478985,True,3
ua_mobilization_protector_cert,institutional,-0.027464,0.831114,True,3
ua_wartime_mobilization,institutional,-0.035914,0.974096,True,3
udhr_1948,institutional,-0.004225,0.865626,True,3
uk_artist_resale_right,institutional,-0.020281,0.620607,True,3
uk_graduate_visa_salary_threshold,institutional,-0.031689,0.963334,True,3
uk_help_to_buy_scheme,institutional,-0.023239,0.645842,True,5
uk_hicbc_2024,institutional,-0.027464,0.643652,True,3
uk_hicbc_trap,institutional,-0.023239,0.579376,True,5
uk_necc_formation,institutional,-0.020281,0.515525,True,3
uk_ssp_eligibility,institutional,-0.026196,0.690499,True,3
uk_student_visa_dependents,institutional,-0.023239,0.808738,True,5
uk_unpaid_care_system,institutional,-0.035914,0.975526,True,3
ukr_mobilization,institutional,-0.027464,0.758246,True,3
ukraine_tight_gas_pilot,institutional,-0.020281,0.512639,True,3
ulysses_aeolus_1904,institutional,-0.021549,0.334441,False,0
ulysses_calypso_1904,institutional,-0.019858,0.337968,False,0
ulysses_circe_1904,institutional,-0.024506,0.500980,False,0
ulysses_cyclops_1904,institutional,-0.022816,0.289772,False,0
ulysses_eumaeus_1904,institutional,-0.019858,0.241648,False,0
ulysses_hades_1904,institutional,-0.020703,0.117396,False,0
ulysses_ithaca_1904,institutional,-0.019436,0.130677,False,0
ulysses_lestrygonians_1904,institutional,-0.021126,0.665439,False,0
ulysses_lotus_1904,institutional,-0.020281,0.256357,False,0
ulysses_nausicaa_1904,institutional,-0.020703,0.281079,False,0
ulysses_oxen_1904,institutional,-0.023239,0.298943,False,0
ulysses_penelope_1904,institutional,-0.021126,0.189515,False,0
ulysses_proteus_1904,institutional,-0.021971,0.799506,False,0
ulysses_rocks_1904,institutional,-0.020281,0.344588,False,0
ulysses_school_1904,institutional,-0.020703,0.484195,False,0
ulysses_scylla_1904,institutional,-0.021126,0.267164,False,0
ulysses_sirens_1904,institutional,-0.022394,0.324271,False,0
ulysses_tower_1904,institutional,-0.020281,0.243039,False,0
un_high_seas_treaty_2026,institutional,-0.016901,0.351637,True,3
unclos_2026,institutional,-0.012676,0.004157,False,4
unconditional_university_offers_uk,institutional,-0.023239,0.808738,True,5
uneven_risk_distribution,institutional,-0.005969,0.000000,False,0
union_protection_underperformance,institutional,-0.025351,0.370234,True,3
universal_mathematics_communication,institutional,-0.004225,0.000000,False,0
unrequited_love_protocol,institutional,-0.063203,0.998040,True,3
unrwa_eviction_order,institutional,-0.031689,0.969025,True,3
us_ai_chip_export_controls,institutional,-0.023239,0.607046,True,5
us_arms_transfer_policy,institutional,-0.023239,0.680820,True,5
us_canada_geopolitical_asymmetry,institutional,-0.020281,0.620607,True,3
us_china_chip_tariffs_v2,institutional,-0.021971,0.613999,True,5
us_debt_ceiling,institutional,-0.021126,0.953579,True,5
us_embargo_cuba,institutional,-0.027464,0.802962,True,5
us_employer_health_insurance,institutional,-0.023239,0.711745,True,5
us_foreign_policy_america_first,institutional,-0.031689,0.942845,True,3
us_greenland_envoy,institutional,-0.027464,0.866496,True,3
us_iran_drone_conflict,institutional,-0.025351,0.602340,True,5
us_isolationism_policy_2026,institutional,-0.028731,0.813641,True,3
us_israel_faa_502b_nonenforcement,institutional,-0.031689,0.991158,True,3
us_labor_mobility,institutional,-0.020281,0.415611,True,3
us_legal_standard_reasonable_doubt,institutional,-0.020281,0.620607,True,3
us_military_recruitment_advertising,institutional,-0.023239,0.808738,True,5
us_sanctions_belarus_2022,institutional,-0.027464,0.805750,True,3
us_sanctions_icc_israel_case,institutional,-0.025351,0.700445,True,5
us_sanctions_moex_2024,institutional,-0.031689,0.922948,True,3
us_sdf_alliance_abandonment_2026,institutional,-0.027464,0.866496,True,3
us_suburban_zoning_2025,institutional,-0.029576,0.619529,True,3
us_taiwan_arms_sales,institutional,-0.021971,0.647922,True,5
us_tariffs_2025,institutional,-0.020281,0.596067,True,3
us_two_party_duopoly,institutional,-0.031689,0.923208,True,3
us_usmca_china_leverage,institutional,-0.023239,0.607046,True,6
us_vaccine_recommendation_dismantling_2026,institutional,-0.031689,0.963334,True,3
us_venezuela_blockade,institutional,-0.035914,0.971829,True,3
us_venezuela_oil_pressure,institutional,-0.028731,0.937600,True,3
us_venezuela_plausible_deniability_2025,institutional,-0.030421,0.917448,True,3
us_visa_lottery,institutional,-0.023239,0.645842,True,5
us_wind_project_ban_2025,institutional,-0.031689,0.926988,True,3
usc_26_469_passive_loss,institutional,-0.024506,0.720522,True,5
utopia_apocalypse_fragility,institutional,-0.029576,0.481954,True,3
value_alignment_drift,institutional,-0.025774,0.956681,True,3
value_extraction_plateau,institutional,-0.037604,0.489149,True,3
van_der_waerden_theorem,institutional,-0.005969,0.000000,False,0
venezuela_oil_privatization_v1,institutional,-0.031689,0.963334,True,3
verification_bottleneck,institutional,-0.030421,0.939173,True,5
vertebrate_turning_point_2026,institutional,-0.002113,0.791015,False,0
vienna_quantum_superposition_2026,institutional,-0.025351,0.741192,True,5
viral_emergence_covid19_exemplar,institutional,-0.006338,0.793843,True,3
viral_transmission_rates,institutional,-0.029576,0.939925,True,3
visa_ipo_regulatory_compliance,institutional,-0.019013,0.592893,True,3
visa_judgment_sharing_agreement,institutional,-0.016901,0.492240,True,3
visibility_bias_governance,institutional,-0.022816,0.519401,True,5
vision_of_the_cross,institutional,-0.031689,0.934706,True,3
vns_implant_for_trd,institutional,-0.023239,0.633966,True,5
weierstrass_proof_limits,institutional,-0.017906,0.000000,False,0
whitehead_incompleteness,institutional,-0.002113,0.000000,False,0
whitehead_problem_undecidability,institutional,-0.005969,0.000000,False,0
wikipedia_crowdsourcing_2026,institutional,-0.002113,0.797231,False,0
wikipedia_noncommercial_model,institutional,-0.005070,0.000000,False,0
wikipedia_notability_requirement_2026,institutional,-0.016901,0.512561,True,3
winners_curse,institutional,-0.027464,0.859819,True,3
womens_sizing_chaos,institutional,-0.009295,0.070917,False,0
working_dog_training,institutional,-0.014788,0.170579,True,3
world_factbook_sunset_2026,institutional,-0.029576,0.896867,False,0
worldscale_vlsfo_benchmark,institutional,-0.027464,0.805176,True,3
wpl_scotland,institutional,-0.021971,0.531359,True,5
xi_mao_ideological_centralization,institutional,-0.031689,0.545135,True,3
yangtze_fishing_ban,institutional,-0.023239,0.680820,True,5
yc_equity_squeeze,institutional,-0.020281,0.420198,True,3
yt_ai_slop_incentive,institutional,-0.031689,0.926988,True,3
zipfs_law,institutional,-0.031689,0.980397,True,3
zombie_reasoning_2026,institutional,-0.031266,0.496968,True,3
26usc469_real_estate_exemption,analytical,1.027448,0.000113,False,3
absorbing_markov_chain_trap,analytical,0.753462,0.000191,False,5
abstraction_boundary_overrun,analytical,1.109644,0.000476,False,3
abstraction_leakage,analytical,1.013749,0.000187,False,3
academic_fashion_modernism_2026,analytical,0.931553,0.000039,False,0
academic_peer_review_gatekeeping,analytical,1.027448,0.000388,False,3
academic_tenure_system,analytical,1.027448,0.000194,False,3
access_arbitrage,analytical,0.616469,0.000053,False,3
acip_hep_b_infant_mandate,analytical,0.246588,0.000000,False,0
ad_fus_coordination,analytical,1.027448,0.000113,False,3
ad_synaptic_deficit,analytical,1.164441,0.000083,False,3
adaptive_lag_trap,analytical,1.137042,0.000528,False,3
adversarial_surface_inflation,analytical,1.150742,0.000552,False,3
adversarial_truth_decay,analytical,1.219238,0.000654,False,0
adverse_possession,analytical,0.890455,0.000026,False,3
advice_as_dangerous_gift,analytical,0.479476,0.001378,False,3
agency_atrophy,analytical,1.205539,0.000633,False,3
agent_opt_2026,analytical,0.958951,0.000079,False,0
agg1_genetic_determinism,analytical,1.027448,0.000113,False,3
aging_longevity_tests,analytical,0.712364,0.000018,False,3
ai_adoption_stigma,analytical,0.712364,0.000752,False,5
ai_auditability_gap,analytical,0.712364,0.000778,False,5
ai_banal_capture,analytical,0.931553,0.000011,False,3
ai_cognitive_diversity_arbitrage,analytical,0.986350,0.000000,False,0
ai_compute_capital_moat,analytical,0.849357,0.000170,False,5
ai_driven_surveillance_sensor_layer,analytical,1.027448,0.000050,False,3
ai_edu_decentralization,analytical,0.684965,0.000034,False,3
ai_evaluators_matching,analytical,1.027448,0.000042,False,3
ai_nonconsensual_content_facilitation,analytical,1.027448,0.000056,False,3
ai_performance_watermark,analytical,0.753462,0.000432,False,6
ai_professional_displacement,analytical,0.972651,0.000018,False,3
ai_religion_regulation,analytical,0.821958,0.000294,False,5
ai_scholar_citation_trap,analytical,0.753462,0.000090,False,3
ai_superpowers_2026,analytical,0.876756,0.000001,False,3
ai_task_horizon_reliability,analytical,0.657567,0.000207,False,3
ai_training_data_dependency,analytical,0.657567,0.000428,False,3
airbnb_str_regulation,analytical,0.821958,0.000254,False,5
airport_slot_use_it_or_lose_it,analytical,1.027448,0.000098,False,3
algeria_france_colonial_legacy,analytical,1.027448,0.000108,False,3
algorithmic_bias,analytical,1.027448,0.000026,False,3
algorithmic_epistemic_capture,analytical,1.164441,0.000574,False,0
alignment_tax_tradeoff,analytical,1.150742,0.000527,False,0
alternative_sovereignty_scaffold,analytical,0.301385,0.000000,False,0
altruistic_misery_paradox_2026,analytical,0.849357,0.000177,False,0
alzheimers_levetiracetam,analytical,0.479476,0.001191,False,3
alzheimers_nlrp3_inflammasome,analytical,1.164441,0.000001,False,3
amish_technological_renunciation,analytical,1.095945,0.000143,False,3
ancestral_pueblo_hydrology,analytical,1.123343,0.000133,False,3
ancient_antibiotic_resistance,analytical,0.069001,0.000000,False,0
ancient_grudge_verona,analytical,1.095945,0.000032,False,3
anticipatory_capacity_failure,analytical,1.137042,0.000529,False,0
antifragility,analytical,1.027448,0.000081,False,3
antikythera_knowledge_loss,analytical,0.069001,0.000000,False,0
antikythera_planetary_model,analytical,0.753462,0.000609,False,5
apartheid_nuclear_program,analytical,1.164441,0.000069,False,3
ape_cognition_framework,analytical,0.753462,0.000529,False,5
appropriations_brinkmanship,analytical,0.890455,0.000004,False,3
arctic_geopolitical_flashpoint,analytical,1.027448,0.000042,False,3
arctic_maritime_control,analytical,0.753462,0.000560,False,5
arg_ev_tariff,analytical,0.753462,0.000598,False,5
armra_colostrum_regulation,analytical,0.657567,0.000112,False,3
arrows_impossibility_theorem,analytical,0.821958,0.000013,False,3
art_market_decoupling,analytical,1.150742,0.000558,False,0
artificial_scarcity_scaffold,analytical,0.657567,0.000871,False,3
artificial_snow_2026,analytical,0.657567,0.000001,False,3
asce_7_22_seismic_design,analytical,0.479476,0.000512,False,3
asean_ceasefire_2011,analytical,0.205490,0.000000,False,0
asshole_filter_2015,analytical,1.027448,0.000160,False,3
astm_d638_tensile_testing,analytical,0.136993,0.006779,False,3
asymmetric_burden_distribution,analytical,1.219238,0.000641,False,0
asymmetric_computational_difficulty,analytical,1.164441,0.000390,False,0
atrophied_optimization_piton,analytical,0.657567,0.000943,False,0
attention_as_bottleneck_resource,analytical,1.191840,0.000620,False,3
attention_market_cannibalization,analytical,1.246637,0.000636,False,3
attribution_ambiguity_triplet_sc,analytical,0.575371,0.000056,False,3
attritional_warfare_doctrine_ru_ua_2026,analytical,1.027448,0.000113,False,3
au_social_media_ban_u16,analytical,0.657567,0.000956,False,3
australia_social_ban_2026,analytical,0.986350,0.000016,False,3
authoritarian_power_paradox,analytical,1.095945,0.000030,False,3
automatic_enrollment_defaults,analytical,0.068497,0.003385,False,0
autonomous_toolchain_sprawl,analytical,1.150742,0.000536,False,3
availability_heuristic,analytical,0.547972,0.000463,False,3
average_is_over_2026,analytical,0.931553,0.000034,False,3
awareness_without_leverage,analytical,1.000049,0.000181,False,3
axiom_of_choice,analytical,0.342483,0.001051,False,4
axiom_reasoner_2026,analytical,0.657567,0.000256,False,3
banach_fixed_point,analytical,0.013800,0.000000,False,0
banach_fixed_point_theorem,analytical,0.138002,0.000000,False,0
banach_tarski_paradox,analytical,0.069001,0.000000,False,0
bangladesh_july_national_charter,analytical,0.753462,0.000557,False,5
base_pair_complementarity,analytical,0.276005,0.000000,False,0
basel_problem_convergence,analytical,0.027399,0.000000,False,0
bay_of_pigs_operational_silo,analytical,1.232938,0.000273,False,3
bayes_theorem_cognitive_bias,analytical,0.657567,0.000122,False,3
bedouin_sedentary_transition,analytical,1.027448,0.000160,False,3
beehiiv_platform_model,analytical,0.657567,0.000090,False,3
belief_argument_conclusion,analytical,0.958951,0.000111,False,3
berkshire_compounding_culture,analytical,0.136993,0.000000,False,0
bgs_eigenvector_thermalization,analytical,0.575371,0.000110,False,3
bgs_spectral_universality,analytical,0.110402,0.000000,False,0
bh_merger_gravitational_infall,analytical,0.069001,0.000000,False,0
big_data_astrophysics_arbitrage,analytical,1.027448,0.000328,False,3
biological_curiosity,analytical,0.205490,0.000068,False,4
biological_specification,analytical,0.207004,0.000000,False,0
bip_narrative_illusion,analytical,1.164441,0.000118,False,3
birthday_paradox_collision,analytical,0.069001,0.000000,False,0
blackstone_carried_interest_taxation,analytical,0.410979,0.000822,False,4
blackstone_conflicts_of_interest,analytical,1.027448,0.000098,False,3
blackstone_smd_control,analytical,1.095945,0.000089,False,3
blackstone_tra,analytical,1.164441,0.000079,False,3
bnpl_payment_systems,analytical,0.657567,0.000411,False,3
board_of_peace_2026,analytical,0.657567,0.001015,False,3
boe_base_rate_policy_2024,analytical,0.657567,0.000411,False,3
boiled_pineapple_trend_2026,analytical,0.753462,0.000384,False,0
boltzmann_universality_2026,analytical,0.205490,0.003592,False,3
bonbon_drop_sticker_craze,analytical,1.027448,0.000108,False,3
boom_bust_path_dependency,analytical,0.301385,0.000000,False,3
bor_tax_exemption_nl,analytical,1.027448,0.000056,False,3
boundary_dissolution_risk,analytical,1.191840,0.000612,False,3
boundary_protocol,analytical,0.000000,0.000000,False,0
brain_network_paradigm_2026,analytical,0.684965,0.000657,False,5
brazil_2026_general_elections,analytical,0.712364,0.000073,False,3
brazil_hiv_vtn_elimination,analytical,0.136993,0.005103,False,0
brazil_mexico_financial_requirement,analytical,1.027448,0.000056,False,3
broke_vs_poor_grocery_math,analytical,1.095945,0.000510,False,3
brouwer_fixed_point,analytical,0.069001,0.000000,False,0
buffons_needle_pi_estimation,analytical,0.657567,0.000152,False,3
burali_forti_paradox,analytical,0.273986,0.000235,False,4
burden_of_proof_engineering_safety,analytical,1.232938,0.000067,False,3
burden_of_proof_legal_criminal,analytical,0.136993,0.011927,False,3
burden_of_proof_scientific,analytical,0.657567,0.000411,False,3
bureaucratic_legibility_collapse,analytical,1.178140,0.000598,False,3
bureaucratic_self_preservation,analytical,0.986350,0.000198,False,0
bushman_money_magic,analytical,1.232938,0.000067,False,3
busy_beaver_noncomputability,analytical,0.069001,0.000000,False,0
bwb_adeg_rewesale_conditions,analytical,0.657567,0.000411,False,3
c_physical_blue_wavelength,analytical,0.027600,0.000000,False,0
canada_germany_ai_pact,analytical,0.657567,0.000428,False,5
canada_goose_realignment_2026,analytical,0.342483,0.000064,False,0
canal_panama_influence,analytical,0.821958,0.000294,False,5
cancer_chronotherapy_timing,analytical,0.068497,0.000000,False,0
cancer_prevention,analytical,0.753462,0.000587,False,5
cantor_set_topology,analytical,0.068497,0.000000,False,0
cantors_diagonal_argument,analytical,0.136993,0.000000,False,0
cap_theorem,analytical,0.069001,0.000000,False,0
capability_eval_overhang,analytical,1.137042,0.000486,False,3
capital_misallocation_spiral,analytical,1.191840,0.000610,False,3
capital_rotation_ai_narrative,analytical,0.657567,0.000411,False,3
car_ownership_norm_us,analytical,0.753462,0.000560,False,5
carbon_credit_markets_2026,analytical,0.753462,0.000244,False,5
carrier_deployment_deterrence,analytical,0.753462,0.000598,False,5
carrying_capacity,analytical,0.958951,0.000190,False,3
cartel_drone_surveillance_el_paso,analytical,1.027448,0.000113,False,3
cascading_constraint_failure,analytical,1.219238,0.000060,False,3
cascading_uncertainty_2026,analytical,1.027448,0.000300,False,3
castration_longevity_choice,analytical,1.095945,0.000357,False,3
cb_far_beyond_human,analytical,0.890455,0.000036,False,3
cbdc_implementation,analytical,1.095945,0.000214,False,3
central_limit_theorem,analytical,0.110402,0.000000,False,0
cfius_hiefo_emcore_divestment,analytical,0.890455,0.000022,False,3
cg_israelgaza_20231012,analytical,0.890455,0.000024,False,3
chaitins_omega_undecidability,analytical,0.069001,0.000000,False,0
challenger_o_ring_integrity,analytical,1.095945,0.000214,False,3
champions_bass_fishing_exclusion,analytical,0.657567,0.000217,False,3
child_marriage,analytical,1.027448,0.000093,False,3
china_africa_zero_tariff_2026,analytical,0.438378,0.001228,False,3
china_contraceptive_tax,analytical,0.753462,0.000587,False,5
china_critical_mineral_chokepoint,analytical,1.164441,0.000183,False,3
china_ev_export_oversupply,analytical,0.753462,0.000488,False,5
china_export_led_growth,analytical,0.657567,0.000428,False,3
china_taiwan_reunification_mandate,analytical,1.095945,0.000089,False,3
china_vactrain_standard,analytical,0.753462,0.000432,False,5
choice_architecture_design,analytical,0.657567,0.000090,False,3
cholesterol_pill_cost,analytical,0.958951,0.000139,False,3
chrome_imagen2_integration,analytical,0.890455,0.000030,False,3
church_turing_thesis,analytical,0.027600,0.000000,False,0
cia_fbi_legal_wall,analytical,0.958951,0.000073,False,3
cinderella_midnight_deadline,analytical,0.136993,0.000000,False,0
circadian_decoupling_arbitrage,analytical,0.849357,0.000192,False,3
citation_collapse_dynamics,analytical,1.178140,0.000599,False,0
civilizational_lifecycle_solara,analytical,1.164441,0.000579,False,3
civilizational_maintenance_debt,analytical,0.849357,0.000004,False,3
clawderberg_recursive_slop,analytical,1.164441,0.000025,False,0
click_chemistry_paradigm_2026,analytical,0.136993,0.000035,False,4
climate_attribution_2026,analytical,0.273986,0.000420,False,4
climate_catastrophe_belief,analytical,0.712364,0.000458,False,5
climate_event_attribution,analytical,0.753462,0.000598,False,5
climate_policy_extraction,analytical,0.849357,0.000192,False,3
climate_target_one_point_five,analytical,0.410979,0.001063,False,4
cloudflare_dual_class_asymmetry,analytical,1.095945,0.000089,False,3
clt_convergence_2026,analytical,0.013800,0.000000,False,0
cma,analytical,1.123343,0.000632,False,3
cmr_001,analytical,0.753462,0.000037,False,3
cn_tech_decoupling_security_software,analytical,0.753462,0.000573,False,5
coalition_disinfo_framework_2026,analytical,0.657567,0.000428,False,3
cobra_effect,analytical,0.821958,0.000017,False,3
codex_access,analytical,0.753462,0.000587,False,5
coe_ukraine_reparations_register,analytical,0.890455,0.000025,False,3
coffee_cardiovascular_2026,analytical,0.164392,0.017417,False,0
cognac_geopolitical_risk,analytical,0.684965,0.000235,False,5
cognitive_bicycle_scaffold,analytical,0.273986,0.007342,False,0
cognitive_diversity_arbitrage,analytical,0.986350,0.000000,False,0
cognitive_energy_budget,analytical,1.109644,0.000100,False,3
cognitive_hacking_2026,analytical,0.986350,0.000099,False,3
cognitive_induction_gap,analytical,0.958951,0.000190,False,3
cognitive_surrender_to_system_3,analytical,0.890455,0.000030,False,3
coinbase_crypto_volatility,analytical,0.575371,0.001052,False,3
coinbase_regulatory_uncertainty,analytical,0.958951,0.000073,False,3
cold_dark_matter_paradigm,analytical,0.657567,0.000517,False,3
collatz_conjecture_determinism,analytical,0.027600,0.000000,False,0
collective_action_deadlock,analytical,1.027448,0.000144,False,3
collective_stupidity_2026,analytical,1.205539,0.000633,False,3
college_admissions_market,analytical,0.958951,0.000059,False,3
colombia_2026_presidential_election,analytical,0.616469,0.000251,False,3
colorado_sbe_decentralization_friction,analytical,0.958951,0.000190,False,3
colossus_nero_inertia,analytical,0.657567,0.001015,False,3
comitatus_bond,analytical,0.547972,0.000881,False,3
commercial_data_brokerage,analytical,1.027448,0.000093,False,3
communal_narcissism_social_trap,analytical,1.068546,0.000376,False,0
complexity_debt,analytical,1.150742,0.000041,False,3
compounding_logic,analytical,0.684965,0.000133,False,3
condiment_tyranny,analytical,0.616469,0.000360,False,3
confidential_ai_whatsapp,analytical,0.657567,0.000428,False,3
confirmation_bias,analytical,0.657567,0.000967,False,3
consensus_without_truth,analytical,1.205539,0.000030,False,3
constitutional_consecration,analytical,0.821958,0.000234,False,5
constitutional_supremacy,analytical,0.726063,0.000725,False,5
constraint_borsuk_ulam,analytical,0.068497,0.000000,False,0
constraint_ftc,analytical,0.205490,0.000000,False,0
constraint_galois_solvability,analytical,0.276005,0.000000,False,0
constraint_interaction_explosion,analytical,1.109644,0.000073,False,3
constraint_lagrange_multipliers,analytical,0.479476,0.001191,False,3
constraint_lorenz_sensitivity,analytical,0.205490,0.000000,False,0
constraint_nonstandard_arithmetic,analytical,0.205490,0.000000,False,0
constraint_pythagorean,analytical,0.068497,0.000000,False,0
constraint_riemann_mapping,analytical,0.479476,0.000960,False,3
constraint_sylow,analytical,0.136993,0.000000,False,0
constraint_tarski_undefinability,analytical,0.069001,0.000000,False,0
constraint_twin_prime_conjecture,analytical,0.207004,0.000000,False,0
constraint_yoneda,analytical,0.547972,0.000597,False,3
consumer_debt_slavery,analytical,0.986350,0.000222,False,3
container_capacity_mismatch,analytical,1.164441,0.000574,False,3
continuum_hypothesis_undecidability,analytical,0.027399,0.000000,False,0
conversational_dogmas_interruption,analytical,0.753462,0.000254,False,5
conways_game_of_life_dynamics,analytical,0.069001,0.000000,False,0
coordination_attack_vulnerability,analytical,1.164441,0.000578,False,0
coordination_fatigue,analytical,1.068546,0.000308,False,3
coordination_threshold_failure,analytical,1.068546,0.000329,False,3
copyleft_viral_licensing,analytical,0.068497,0.005008,False,0
copyright_protection,analytical,0.547972,0.000481,False,3
corporate_social_responsibility_theater,analytical,0.753462,0.000589,False,0
cosmological_evolution_alpha_omega,analytical,0.013699,0.000000,False,0
cost_of_observation,analytical,1.164441,0.000070,False,3
countable_infinity_cardinality,analytical,0.069001,0.000000,False,0
couples_residency_match,analytical,0.684965,0.000901,False,5
cow_field_poop,analytical,0.547972,0.000597,False,3
creative_commons_licensing,analytical,0.547972,0.000601,False,3
credentialism_national_security,analytical,0.712364,0.000788,False,5
credibility_inflation,analytical,1.123343,0.000505,False,3
crisis_signal_saturation,analytical,1.219238,0.000647,False,0
crispr_genomic_rewrite_2026,analytical,0.547972,0.000688,False,3
critical_actor_overcentralization,analytical,1.205539,0.000637,False,3
crop_defense_dependency,analytical,0.821958,0.000284,False,5
cross_domain_coupling_spiral,analytical,1.205539,0.000630,False,3
cs_ecmo_bridge,analytical,0.753462,0.000087,False,3
cuba_mandatrophic_collapse,analytical,1.301434,0.000042,False,5
cuban_missile_crisis_excomm_deliberation,analytical,0.273986,0.003627,False,3
cultural_homogenization_social_media,analytical,0.753462,0.000587,False,5
cultural_memory_decay,analytical,1.109644,0.000232,False,3
cultural_refragmentation_2026,analytical,0.986350,0.000171,False,3
cumbria_mine_rejection,analytical,0.890455,0.000014,False,3
cuny_light_2026,analytical,0.068497,0.002775,False,0
currys_paradox,analytical,0.273986,0.002374,False,4
cz_plea_agreement_2026,analytical,1.164441,0.000083,False,3
damped_harmonics,analytical,0.342483,0.001051,False,4
dark_patterns_manipulation,analytical,1.164441,0.000073,False,3
data_laundering_pipeline,analytical,1.178140,0.000594,False,3
data_privacy_regulation,analytical,0.753462,0.000560,False,5
data_replication_paradox,analytical,0.657567,0.000674,False,3
dead_sea_effect,analytical,0.684965,0.006986,False,3
debt_service_squeeze,analytical,0.931553,0.000052,False,3
debt_trap_microfinance,analytical,0.753462,0.000587,False,5
decentralized_infrastructure_rope,analytical,0.109594,0.004286,False,0
decision_latency_mismatch,analytical,0.931553,0.000074,False,3
deep_earth_hydrogen_availability,analytical,0.205490,0.000000,False,0
deferential_realism_framework,analytical,0.273986,0.002068,False,3
deferred_risk_realization,analytical,1.123343,0.000274,False,3
delayed_feedback_instability,analytical,1.095945,0.000149,False,3
delta_force_selection_2026,analytical,1.260336,0.000557,False,3
demand_response_cost_shift,analytical,0.657567,0.000852,False,3
demographic_inertia_trap,analytical,1.068546,0.000199,False,3
denmark_asylum_outsourcing,analytical,1.027448,0.000056,False,3
devotional_transformation,analytical,0.616469,0.002497,False,3
dexy_gold_protocol,analytical,0.273986,0.003522,False,3
digital_credentialing_verification,analytical,0.890455,0.000030,False,5
digital_euro_cbdc,analytical,0.753462,0.000597,False,5
digital_identity_tether,analytical,0.794560,0.000283,False,5
dionysiac_frenzy,analytical,1.095945,0.000089,False,5
discover_core_2026,analytical,0.794560,0.000204,False,5
disney_openai_ip_exclusivity,analytical,0.753462,0.000598,False,5
djia_as_economic_barometer,analytical,0.657567,0.001053,False,3
dk_foreign_convict_expulsion,analytical,1.027448,0.000054,False,3
dk_us_alliance_espionage,analytical,0.753462,0.000598,False,6
dldr_information_policy,analytical,0.273986,0.003866,False,3
dn_paywall,analytical,0.712364,0.000752,False,5
doomsday_clock_framework,analytical,0.753462,0.000209,False,5
drc_rwanda_peace_deal_2024,analytical,0.753462,0.000567,False,5
dsa_transparency_requirements,analytical,0.753462,0.000585,False,5
dunbars_number,analytical,0.068497,0.000000,False,0
dunning_kruger_effect,analytical,0.753462,0.000599,False,5
dutch_minority_govt_2026,analytical,0.657567,0.000517,False,3
dwp_carers_allowance_cliff,analytical,1.164441,0.000073,False,3
e2ee_digital_privacy_2026,analytical,0.068497,0.000000,False,0
ec_meta_manus_block,analytical,0.753462,0.000573,False,5
edelman_2026_developed_stagnation,analytical,0.794560,0.000062,False,5
edelman_2026_developing_volatility,analytical,0.712364,0.000018,False,3
edelman_2026_insularity,analytical,0.753462,0.000580,False,5
education_unbundling_implementation,analytical,0.547972,0.001347,False,3
ehrenfest_barrier,analytical,0.069001,0.000000,False,0
electrification_scale_2026,analytical,0.205490,0.003698,False,3
elencher_identity_transformation,analytical,0.136993,0.000000,False,0
elite_capture_2026,analytical,1.068546,0.000397,False,0
elite_identity_capture_2026,analytical,1.068546,0.000397,False,3
elite_overproduction_instability,analytical,0.794560,0.000346,False,5
elliq_ai_companion,analytical,0.753462,0.000567,False,5
em_clinical_guidelines,analytical,0.821958,0.000038,False,3
emergency_bridge_scaffold,analytical,0.671266,0.000955,False,5
emergency_mode_lock_in,analytical,1.246637,0.000665,False,3
emergency_oversight_bureau,analytical,0.383581,0.000730,False,0
emergency_powers_ratchet,analytical,1.150742,0.000025,False,3
emergent_goal_misalignment,analytical,1.164441,0.000200,False,3
emotional_cycles_2026,analytical,0.753462,0.000192,False,3
empty_tomb_transformation,analytical,0.547972,0.000771,False,3
endocrine_disruption_society,analytical,1.164441,0.000039,False,3
