file	line	raw_text_as_found	quoted_context	namespace	mechanism_slug	confidence
audits/2026-08-10_oq277_rq2_crosscoding/payloads/iii_prime/iii-04__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads/iii_prime/iii-04__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads/iii_prime/iii-04__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads/iii_prime/iii-05__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads/iii_prime/iii-05__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads/iii_prime/iii-05__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads/iii_prime/iii-06__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads/iii_prime/iii-06__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads/iii_prime/iii-06__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads/iii_prime/iii-07__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads/iii_prime/iii-07__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads/iii_prime/iii-07__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-01__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-01__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-01__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-02__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-02__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-02__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-03__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-03__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-03__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-04__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-04__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-04__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-05__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-05__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-05__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-06__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-06__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-06__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-07__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-07__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-07__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-08__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-08__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-08__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-09__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-09__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-09__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-10__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-10__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-10__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-11__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-11__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-11__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-12__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-12__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-12__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-13__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-13__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-13__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-14__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-14__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-14__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-15__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-15__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-15__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-16__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-16__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-16__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-17__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-17__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-17__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-18__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-18__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-18__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-19__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-19__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-19__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-20__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-20__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-20__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-21__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-21__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-21__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-22__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-22__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-22__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-23__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-23__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-23__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-24__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-24__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-24__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-25__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-25__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-25__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-26__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-26__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-26__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-27__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-27__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-27__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-28__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-28__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-28__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-29__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-29__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-29__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-30__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-30__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_i/i-30__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_ii/ii-36__k1.json	8	P3	"unit_portion": "A thinking-parity re-run of the five-leg twin comparison ran two conditions of `kimi-k2.6`, labelled heavy and 'reduced', to close the battery's regime confound — whether kimi's stanc	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_ii/ii-36__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the five categories, plus a sixth for incidents that fit none of them. All six are equal	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_ii/ii-36__k2.json	8	P3	"unit_portion": "A thinking-parity re-run of the five-leg twin comparison ran two conditions of `kimi-k2.6`, labelled heavy and 'reduced', to close the battery's regime confound — whether kimi's stanc	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_ii/ii-36__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the five categories, plus a sixth for incidents that fit none of them. All six are equal	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_ii/ii-36__k3.json	8	P3	"unit_portion": "A thinking-parity re-run of the five-leg twin comparison ran two conditions of `kimi-k2.6`, labelled heavy and 'reduced', to close the battery's regime confound — whether kimi's stanc	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/direction_ii/ii-36__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the five categories, plus a sixth for incidents that fit none of them. All six are equal	oq277-frozen-prereg		n/a
